id,display_name,works_api_url,h_index,works_count,country_code
A5035632114,Chiwoo Park,https://api.openalex.org/works?filter=author.id:A5035632114,27,140,KR
A5066122579,Renata Suter,https://api.openalex.org/works?filter=author.id:A5066122579,7,13,DE
A5073242709,David Huffaker,https://api.openalex.org/works?filter=author.id:A5073242709,16,43,US
A5083140976,Jonghwan Hyun,https://api.openalex.org/works?filter=author.id:A5083140976,12,26,KR
A5081316458,Umang Gupta,https://api.openalex.org/works?filter=author.id:A5081316458,14,62,US
A5012794147,Martha G. Russell,https://api.openalex.org/works?filter=author.id:A5012794147,16,61,US
A5017431776,Xavier Amatriain,https://api.openalex.org/works?filter=author.id:A5017431776,28,115,US
A5062431621,Aravind Mohan,https://api.openalex.org/works?filter=author.id:A5062431621,1,2,AU
A5056978785,Katherine M. Engelke,https://api.openalex.org/works?filter=author.id:A5056978785,8,18,DE
A5065665426,Kelton Minor,https://api.openalex.org/works?filter=author.id:A5065665426,14,42,US
A5057036419,Elaine Larson,https://api.openalex.org/works?filter=author.id:A5057036419,88,713,US
A5079497548,Shobha Venkataraman,https://api.openalex.org/works?filter=author.id:A5079497548,18,39,IL
A5051143813,Rana el Kaliouby,https://api.openalex.org/works?filter=author.id:A5051143813,32,62,US
A5033370951,Benoît Dherin,https://api.openalex.org/works?filter=author.id:A5033370951,12,45,US
A5100684663,Xuewei Wang,https://api.openalex.org/works?filter=author.id:A5100684663,27,196,CN
A5101466578,A. G. Buckley,https://api.openalex.org/works?filter=author.id:A5101466578,146,1955,GB
A5046840321,Z. Nevin Gerek,https://api.openalex.org/works?filter=author.id:A5046840321,14,19,US
A5073170587,Takeshi Yamada,https://api.openalex.org/works?filter=author.id:A5073170587,31,291,JP
A5033816900,Kentaro Katahira,https://api.openalex.org/works?filter=author.id:A5033816900,22,183,JP
A5112629368,David Gertler Rand,https://api.openalex.org/works?filter=author.id:A5112629368,1,2,US
A5017290939,Ehsan-Ul Haq,https://api.openalex.org/works?filter=author.id:A5017290939,10,41,HK
A5065144500,Giulio Gabrieli,https://api.openalex.org/works?filter=author.id:A5065144500,16,107,SG
A5100416711,Jong‐Min Kim,https://api.openalex.org/works?filter=author.id:A5100416711,37,459,KR
A5064918714,Silvano Cincotti,https://api.openalex.org/works?filter=author.id:A5064918714,32,200,IT
A5002735772,Anna Ilona Roberts,https://api.openalex.org/works?filter=author.id:A5002735772,11,29,PL
A5079825006,Thomas W. Malone,https://api.openalex.org/works?filter=author.id:A5079825006,60,245,US
A5049135480,Ziyou Gao,https://api.openalex.org/works?filter=author.id:A5049135480,65,544,CN
A5038523871,Denis Patterson,https://api.openalex.org/works?filter=author.id:A5038523871,7,79,GB
A5100433400,Yu Zhang,https://api.openalex.org/works?filter=author.id:A5100433400,38,335,CN
A5009398199,Ilya Segal,https://api.openalex.org/works?filter=author.id:A5009398199,37,124,US
A5038514843,Md Mehrab Tanjim,https://api.openalex.org/works?filter=author.id:A5038514843,5,16,US
A5104065501,Gaetano Borriello,https://api.openalex.org/works?filter=author.id:A5104065501,54,248,US
A5100344581,Wei Chen,https://api.openalex.org/works?filter=author.id:A5100344581,33,120,CN
A5083325500,James R. Wallace,https://api.openalex.org/works?filter=author.id:A5083325500,30,187,CA
A5010511810,Jaeho Cho,https://api.openalex.org/works?filter=author.id:A5010511810,45,473,KR
A5018438406,Pete Thomas,https://api.openalex.org/works?filter=author.id:A5018438406,10,25,GB
A5058841219,Yu Qian Ang,https://api.openalex.org/works?filter=author.id:A5058841219,8,13,SG
A5052648442,Caitlin Notley,https://api.openalex.org/works?filter=author.id:A5052648442,28,195,GB
A5081490882,Hans W. A. Hanley,https://api.openalex.org/works?filter=author.id:A5081490882,7,21,US
A5040470434,Martin Greaves,https://api.openalex.org/works?filter=author.id:A5040470434,4,7,GB
A5077928568,George Chorafakis,https://api.openalex.org/works?filter=author.id:A5077928568,6,19,GR
A5060130910,Andrew T. Little,https://api.openalex.org/works?filter=author.id:A5060130910,16,68,US
A5057711793,Linhe Zhu,https://api.openalex.org/works?filter=author.id:A5057711793,25,84,CN
A5039448352,Jonathan F. Kominsky,https://api.openalex.org/works?filter=author.id:A5039448352,19,56,AT
A5015855466,Kunihiro Miyazaki,https://api.openalex.org/works?filter=author.id:A5015855466,5,16,US
A5032061401,Clémence Magnien,https://api.openalex.org/works?filter=author.id:A5032061401,21,116,FR
A5100766387,Xiaoyan Qiu,https://api.openalex.org/works?filter=author.id:A5100766387,11,32,CN
A5015588106,Lief E. Fenno,https://api.openalex.org/works?filter=author.id:A5015588106,35,78,US
A5044791875,Jie Tang,https://api.openalex.org/works?filter=author.id:A5044791875,81,676,CN
A5038710206,Luciana Alaíde Alves Santana,https://api.openalex.org/works?filter=author.id:A5038710206,5,19,BR
A5012530135,Hans Schumann,https://api.openalex.org/works?filter=author.id:A5012530135,5,29,US
A5001175803,Nia Atkins,https://api.openalex.org/works?filter=author.id:A5001175803,2,6,US
A5002901620,Elisa Omodei,https://api.openalex.org/works?filter=author.id:A5002901620,9,48,AT
A5100353673,Hao Chen,https://api.openalex.org/works?filter=author.id:A5100353673,126,5200,CN
A5043686273,Radu Gatej,https://api.openalex.org/works?filter=author.id:A5043686273,2,2,DK
A5032446414,Yingdan Lu,https://api.openalex.org/works?filter=author.id:A5032446414,8,39,US
A5089505843,Sergi Lozano,https://api.openalex.org/works?filter=author.id:A5089505843,22,89,ES
A5076173089,M. Sandler,https://api.openalex.org/works?filter=author.id:A5076173089,73,998,US
A5075821589,Hankun Wang,https://api.openalex.org/works?filter=author.id:A5075821589,5,15,HK
A5082305994,Hannaneh Hajishirzi,https://api.openalex.org/works?filter=author.id:A5082305994,62,371,US
A5013498181,James M. Brown,https://api.openalex.org/works?filter=author.id:A5013498181,38,464,US
A5101564100,Zhuo Tang,https://api.openalex.org/works?filter=author.id:A5101564100,16,54,CN
A5103045783,David R. Heise,https://api.openalex.org/works?filter=author.id:A5103045783,39,149,US
A5101489444,Davide Proserpio,https://api.openalex.org/works?filter=author.id:A5101489444,19,63,US
A5066924384,Zening Duan,https://api.openalex.org/works?filter=author.id:A5066924384,5,8,US
A5031033430,W. Nick Street,https://api.openalex.org/works?filter=author.id:A5031033430,33,140,US
A5011014375,Jana C. Leary,https://api.openalex.org/works?filter=author.id:A5011014375,8,16,US
A5056185305,Margaret E. Morris,https://api.openalex.org/works?filter=author.id:A5056185305,20,60,US
A5012811021,Fabio Carrella,https://api.openalex.org/works?filter=author.id:A5012811021,3,15,GB
A5000454484,Tsuhan Chen,https://api.openalex.org/works?filter=author.id:A5000454484,61,515,US
A5068586837,Nick Feamster,https://api.openalex.org/works?filter=author.id:A5068586837,72,435,US
A5075533617,Alessandro Vinciarelli,https://api.openalex.org/works?filter=author.id:A5075533617,41,297,GB
A5067002888,Trisha Singhal,https://api.openalex.org/works?filter=author.id:A5067002888,5,15,SG
A5063414759,Arthur Pelullo,https://api.openalex.org/works?filter=author.id:A5063414759,8,24,US
A5018565911,Danaja Maldeniya,https://api.openalex.org/works?filter=author.id:A5018565911,5,14,US
A5004495825,Uri Gneezy,https://api.openalex.org/works?filter=author.id:A5004495825,70,278,US
A5078228552,Daria Kravets,https://api.openalex.org/works?filter=author.id:A5078228552,3,9,DE
A5072352855,Ye He,https://api.openalex.org/works?filter=author.id:A5072352855,21,55,CN
A5044971636,Leonidas Spiliopoulos,https://api.openalex.org/works?filter=author.id:A5044971636,13,52,DE
A5014358775,Lucy H. Butler,https://api.openalex.org/works?filter=author.id:A5014358775,7,16,US
A5040023067,Simon Garnier,https://api.openalex.org/works?filter=author.id:A5040023067,30,103,US
A5066182501,Ofer Neiman,https://api.openalex.org/works?filter=author.id:A5066182501,20,130,IL
A5009111822,Nicole Immorlica,https://api.openalex.org/works?filter=author.id:A5009111822,41,265,US
A5085007274,Arthur Paul Pedersen,https://api.openalex.org/works?filter=author.id:A5085007274,8,26,US
A5081135036,Irene Y. Chen,https://api.openalex.org/works?filter=author.id:A5081135036,15,60,US
A5087507901,Riana Minocher,https://api.openalex.org/works?filter=author.id:A5087507901,7,16,DE
A5034512576,Mingyang Li,https://api.openalex.org/works?filter=author.id:A5034512576,6,22,CN
A5018266083,Xian Yang,https://api.openalex.org/works?filter=author.id:A5018266083,16,111,GB
A5101656310,Surabhi Gupta,https://api.openalex.org/works?filter=author.id:A5101656310,7,19,IN
A5040363610,Ilya Morozov,https://api.openalex.org/works?filter=author.id:A5040363610,6,15,US
A5004880532,Andy Zou,https://api.openalex.org/works?filter=author.id:A5004880532,9,24,CN
A5006380706,Sanjay Sharma,https://api.openalex.org/works?filter=author.id:A5006380706,15,52,IN
A5023365450,Yanqi Ge,https://api.openalex.org/works?filter=author.id:A5023365450,34,78,CN
A5042790746,Kelley Shanahan,https://api.openalex.org/works?filter=author.id:A5042790746,1,2,US
A5027542397,Isaac Chun‐Hai Fung,https://api.openalex.org/works?filter=author.id:A5027542397,34,186,US
A5044029777,Yuxuan Qiu,https://api.openalex.org/works?filter=author.id:A5044029777,14,57,CN
A5101513922,Paolo Santini,https://api.openalex.org/works?filter=author.id:A5101513922,12,38,IT
A5108370903,Daniel S. Weld,https://api.openalex.org/works?filter=author.id:A5108370903,49,149,US
A5030684417,Alexander Sasha Vezhnevets,https://api.openalex.org/works?filter=author.id:A5030684417,8,20,GB
A5016827578,Noel C. Perkins,https://api.openalex.org/works?filter=author.id:A5016827578,35,211,US
A5059083364,Justin De Benedictis-Kessner,https://api.openalex.org/works?filter=author.id:A5059083364,10,456,US
A5021339534,David Danks,https://api.openalex.org/works?filter=author.id:A5021339534,26,150,US
A5058506527,Kalyan S. Pasupathy,https://api.openalex.org/works?filter=author.id:A5058506527,23,176,US
A5081285125,Si-Bog Park,https://api.openalex.org/works?filter=author.id:A5081285125,16,102,KR
A5032994272,Jie Bi,https://api.openalex.org/works?filter=author.id:A5032994272,24,129,CN
A5057014476,Róbert Sumi,https://api.openalex.org/works?filter=author.id:A5057014476,6,10,CA
A5032227559,Marcus A. Louie,https://api.openalex.org/works?filter=author.id:A5032227559,3,5,US
A5086559194,Guoyan Yang,https://api.openalex.org/works?filter=author.id:A5086559194,28,110,US
A5003274400,Eugenia Polizzi di Sorrentino,https://api.openalex.org/works?filter=author.id:A5003274400,13,35,IT
A5005240568,Fang Fang Zhang,https://api.openalex.org/works?filter=author.id:A5005240568,44,271,US
A5021398655,Yujun Lin,https://api.openalex.org/works?filter=author.id:A5021398655,25,56,US
A5022408597,Emily K. Vraga,https://api.openalex.org/works?filter=author.id:A5022408597,48,164,US
A5041355858,Yi Du,https://api.openalex.org/works?filter=author.id:A5041355858,18,83,CN
A5030761287,Feng Zheng,https://api.openalex.org/works?filter=author.id:A5030761287,16,97,CN
A5103106349,Kiran Garimella,https://api.openalex.org/works?filter=author.id:A5103106349,17,65,NL
A5039176528,Jian Tang,https://api.openalex.org/works?filter=author.id:A5039176528,55,584,CN
A5072157516,Irene Michelle Lopez Carron,https://api.openalex.org/works?filter=author.id:A5072157516,1,1,ES
A5072504388,Juri Papay,https://api.openalex.org/works?filter=author.id:A5072504388,14,50,GB
A5103185985,Yiwen Zhao,https://api.openalex.org/works?filter=author.id:A5103185985,8,22,CN
A5027108467,José S. Andrade,https://api.openalex.org/works?filter=author.id:A5027108467,55,390,BR
A5081584731,Dongsheng Guan,https://api.openalex.org/works?filter=author.id:A5081584731,29,58,US
A5110630509,Weisheng Lu,https://api.openalex.org/works?filter=author.id:A5110630509,65,388,HK
A5044181099,Sven Dickinson,https://api.openalex.org/works?filter=author.id:A5044181099,40,201,CA
A5100740729,Hyeok Kim,https://api.openalex.org/works?filter=author.id:A5100740729,6,79,US
A5036582505,Lixin Dai,https://api.openalex.org/works?filter=author.id:A5036582505,16,58,HK
A5110173252,Hyoung‐June Im,https://api.openalex.org/works?filter=author.id:A5110173252,16,39,GB
A5040526518,Desney Tan,https://api.openalex.org/works?filter=author.id:A5040526518,55,142,US
A5010827397,Harold P. Lehmann,https://api.openalex.org/works?filter=author.id:A5010827397,37,456,US
A5013522667,Deniz Yüret,https://api.openalex.org/works?filter=author.id:A5013522667,27,130,TR
A5015332874,Maxwell N. Burton-Chellew,https://api.openalex.org/works?filter=author.id:A5015332874,23,68,CH
A5078971564,Wauter Bosma,https://api.openalex.org/works?filter=author.id:A5078971564,11,35,NL
A5033535181,Mihai Jalobeanu,https://api.openalex.org/works?filter=author.id:A5033535181,8,17,US
A5048676331,Philip Moore,https://api.openalex.org/works?filter=author.id:A5048676331,33,249,CN
A5100519093,Edith Chen,https://api.openalex.org/works?filter=author.id:A5100519093,74,270,US
A5049039316,H. D. Block,https://api.openalex.org/works?filter=author.id:A5049039316,1,1,
A5016943900,Ahmed Abbasi,https://api.openalex.org/works?filter=author.id:A5016943900,35,121,US
A5016714981,Elizabeth Weitz,https://api.openalex.org/works?filter=author.id:A5016714981,2,2,US
A5101423749,Xin Zhou,https://api.openalex.org/works?filter=author.id:A5101423749,24,116,CN
A5072335258,Michelle Torres,https://api.openalex.org/works?filter=author.id:A5072335258,5,26,US
A5041136131,Christoph Kling,https://api.openalex.org/works?filter=author.id:A5041136131,7,45,DE
A5075059497,Supun Nakandala,https://api.openalex.org/works?filter=author.id:A5075059497,13,37,US
A5103544037,DAVID M. SVOBODA,https://api.openalex.org/works?filter=author.id:A5103544037,2,2,US
A5043379042,Denise E. DeLorme,https://api.openalex.org/works?filter=author.id:A5043379042,26,69,US
A5007176508,Alex Pentland,https://api.openalex.org/works?filter=author.id:A5007176508,122,1033,US
A5038255653,Erik Brynjolfsson,https://api.openalex.org/works?filter=author.id:A5038255653,86,348,US
A5047703518,Qiyuan Pang,https://api.openalex.org/works?filter=author.id:A5047703518,3,14,US
A5030925103,Shelley E. Taylor,https://api.openalex.org/works?filter=author.id:A5030925103,128,425,GB
A5102916016,Dejana Braithwaite,https://api.openalex.org/works?filter=author.id:A5102916016,31,90,US
A5012824639,Yutaka Oyama,https://api.openalex.org/works?filter=author.id:A5012824639,19,287,JP
A5004145596,Gerard P. A. Tan,https://api.openalex.org/works?filter=author.id:A5004145596,2,2,AU
A5103198578,Hongyu Ren,https://api.openalex.org/works?filter=author.id:A5103198578,19,44,CN
A5048932707,Guillaume St-Onge,https://api.openalex.org/works?filter=author.id:A5048932707,14,37,US
A5007407500,Marta Sales‐Pardo,https://api.openalex.org/works?filter=author.id:A5007407500,32,140,ES
A5108523545,Matt J. Kusner,https://api.openalex.org/works?filter=author.id:A5108523545,29,105,GB
A5017344436,Bilge Mutlu,https://api.openalex.org/works?filter=author.id:A5017344436,55,306,US
A5075034835,Ari Jokimäki,https://api.openalex.org/works?filter=author.id:A5075034835,2,7,
A5070050328,Constantine Farah,https://api.openalex.org/works?filter=author.id:A5070050328,2,4,US
A5000111344,Richard S. Zemel,https://api.openalex.org/works?filter=author.id:A5000111344,71,341,US
A5058274276,Diego Peŕez-Liebana,https://api.openalex.org/works?filter=author.id:A5058274276,30,227,GB
A5090012495,Jean-Baptiste Boin,https://api.openalex.org/works?filter=author.id:A5090012495,5,9,US
A5100640251,Qiwei Li,https://api.openalex.org/works?filter=author.id:A5100640251,27,217,US
A5111177928,Anupam Datta,https://api.openalex.org/works?filter=author.id:A5111177928,37,267,IN
A5047912015,Jaegul Choo,https://api.openalex.org/works?filter=author.id:A5047912015,38,382,KR
A5103176848,Y. Zheng,https://api.openalex.org/works?filter=author.id:A5103176848,68,321,CN
A5055271621,Dougľas R. White,https://api.openalex.org/works?filter=author.id:A5055271621,49,278,US
A5001536494,Alex Kale,https://api.openalex.org/works?filter=author.id:A5001536494,14,46,US
A5086711289,Gerardo Íñiguez,https://api.openalex.org/works?filter=author.id:A5086711289,18,67,FI
A5049176398,Michael L. Birnbaum,https://api.openalex.org/works?filter=author.id:A5049176398,26,90,US
A5081335111,Ajit Kambil,https://api.openalex.org/works?filter=author.id:A5081335111,21,99,US
A5046771809,Yingcheng Li,https://api.openalex.org/works?filter=author.id:A5046771809,26,153,CN
A5007825679,Lea David,https://api.openalex.org/works?filter=author.id:A5007825679,10,54,IE
A5101548373,David A. Ellis,https://api.openalex.org/works?filter=author.id:A5101548373,31,182,GB
A5001420573,S. K. Ngang,https://api.openalex.org/works?filter=author.id:A5001420573,2,3,AU
A5067030968,Chaoling Wu,https://api.openalex.org/works?filter=author.id:A5067030968,23,111,JP
